"Название товара","Ссылка на продавца","Ссылка на чат"
"VERTEX 03","https://es.wallapop.com/item/vertex-03-871730961","https://es.wallapop.com/app/chat?itemId=pj950eemwvze"
"vendo ","https://es.wallapop.com/item/vendo-871731204","https://es.wallapop.com/app/chat?itemId=w67yneev496x"
"iPhone 8 ","https://es.wallapop.com/item/iphone-8-871731798","https://es.wallapop.com/app/chat?itemId=pzprx77dkk63"
"SONDA FURUNO FCV-581L","https://es.wallapop.com/item/sonda-furuno-fcv-581l-871731789","https://es.wallapop.com/app/chat?itemId=wzvnd33241jl"
"lavavajillas bosH  acero inoxidable  677733524","https://es.wallapop.com/item/lavavajillas-bosh-acero-inoxidable-677733524-871731781","https://es.wallapop.com/app/chat?itemId=xzorw00x2wz9"
"VENDO VENDO","https://es.wallapop.com/item/vendo-vendo-871731636","https://es.wallapop.com/app/chat?itemId=9jd21vvwg46k"
"cromo messi balon de oro 2020-2021","https://es.wallapop.com/item/cromo-messi-balon-de-oro-2020-2021-871731627","https://es.wallapop.com/app/chat?itemId=nz001dd87vzo"
"Jersey Springfield ","https://es.wallapop.com/item/jersey-springfield-871731474","https://es.wallapop.com/app/chat?itemId=pzprx77ko463"
"Google home (Nest mini)","https://es.wallapop.com/item/google-home-nest-mini-871731518","https://es.wallapop.com/app/chat?itemId=x6qd1wwqeojy"
"iPhone XR 128 gb","https://es.wallapop.com/item/iphone-xr-128-gb-871731497","https://es.wallapop.com/app/chat?itemId=mzn87pp3kkzn"
"Ford Fusion 2007","https://es.wallapop.com/item/ford-fusion-2007-871731437","https://es.wallapop.com/app/chat?itemId=pj950ee47mze"
"Merida Scultura 5000 2017 ","https://es.wallapop.com/item/merida-scultura-5000-2017-871731159","https://es.wallapop.com/app/chat?itemId=0j23oee8rd6y"
"Libro de euskera 1° bachillerato","https://es.wallapop.com/item/libro-de-euskera-1-bachillerato-871731135","https://es.wallapop.com/app/chat?itemId=0j23oee8yd6y"
"LAVADORA OTSEIN HOOVER CARGA SUPERIOR 6.5KG","https://es.wallapop.com/item/lavadora-otsein-hoover-carga-superior-6-5kg-871731121","https://es.wallapop.com/app/chat?itemId=3zl1p55mg4jx"
"sofá cuero amarillo","https://es.wallapop.com/item/sofa-cuero-amarillo-871731116","https://es.wallapop.com/app/chat?itemId=v6g23vvp0lze"
"Tacones naranjas","https://es.wallapop.com/item/tacones-naranjas-871731729","https://es.wallapop.com/app/chat?itemId=qjwpg992dqzo"
"bota ortopedica","https://es.wallapop.com/item/bota-ortopedica-871731260","https://es.wallapop.com/app/chat?itemId=9jd21vvw8l6k"
"conjunto  ","https://es.wallapop.com/item/conjunto-871731582","https://es.wallapop.com/app/chat?itemId=8j3ekgg808z9"
"busco trabajo de cualquier ambiente laboral ","https://es.wallapop.com/item/busco-trabajo-de-cualquier-ambiente-laboral-871730937","https://es.wallapop.com/app/chat?itemId=pj950eem9vze"
"Candelabros ","https://es.wallapop.com/item/candelabros-871730915","https://es.wallapop.com/app/chat?itemId=36exmvv17vzd"
"reloj de manto chino","https://es.wallapop.com/item/reloj-de-manto-chino-871731313","https://es.wallapop.com/app/chat?itemId=pj950ee4rkze"
"se Ace. servicio. De pintura. ","https://es.wallapop.com/item/se-ace-servicio-de-pintura-871731289","https://es.wallapop.com/app/chat?itemId=wzvnd33gqrjl"
